RecA (998)	SSBa (1008)	RecJ (832)	RecQ (953)	RecF (801)	RecO (916)	RecR (986)	RecB (266)	RecC (265)	RecD (704)	AddA (548)	AddB (486)	AdnA (144)	AdnB (141)	I-A (14)	I-B (226)	I-C (192)	I-D (28)	I-E (253)	I-F (127)	I-G (55)	I (1)	III-A (108)	III-B (112)	III-C (27)	III-D (80)	III-F (2)	III (1)	IV-A (6)	IV-B (3)	IV-C (0)	IV-D (3)	IV-E (0)	IV (1)	II-A (94)	II-B (2)	II-C (123)	V-A (7)	V-B (1)	V-F (2)	V-K (7)	VI-A (6)	VI-B (10)	VI-C (1)	VI-D (1)	Cluster (83)
0.974941421733286	0.974941421733286	0.757167724073401	0.974941421733286	0.910380445825152	0.885103100467259	0.974941421733286	0.532973975369375	0.532678244465216	0.974941421733286	0.743490154526414	0.394107624557026	0.52576678520206	0.504582397832819	0.974941421733286	0.538308517267774	0.193207499806449	0.974941421733286	0.974941421733286	0.795310275069665	0.974941421733286	0.974941421733286	0.852580005499524	0.841365227809106	0.974941421733286	0.932937425060433	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.889498839082779	0.974941421733286	0.798261404783335	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.923048317099458
0.974941421733286	0.974941421733286	0.950378531714684	0.974941421733286	0.193207499806449	0.974941421733286	0.974941421733286	0.737106433088639	0.737106433088639	0.514189988087586	0.974941421733286	0.974941421733286	0.787345675012667	0.771451472615054	0.974941421733286	0.795310275069665	0.141645226232884	0.974941421733286	0.749599243934718	0.966446578489325	0.135645170601758	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.967404702943444	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.974941421733286	0.974941421733286	0.878833114175509	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.737106433088639	0.737106433088639	0.659253454867748	0.359765554800641	0.967404702943444	0.945221774281805	0.951806560798817	0.974941421733286	0.974941421733286	0.85662836487378	0.974941421733286	0.749599243934718	0.966446578489325	0.974941421733286	0.974941421733286	0.569058635475153	0.974941421733286	0.974941421733286	0.33705138998051	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0	0	0.974941421733286	0.974941421733286	0.974941421733286	0.967404702943444	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.364273541357199
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.974941421733286	0.974941421733286	0.134164336313483	0.974941421733286	0.193207499806449	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.966446578489325	0.704754917207069	0.779804394276602	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0	0.0109487575279433	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0.974941421733286	0.865446073311668	0.804185448152701	0.684775452055722	0.974941421733286	0.922916174552675	0.311745792500955	6.9599343147521e-08	7.54417767960073e-08	3.6794830464331e-05	1.77014430541459e-06	6.94739224387001e-08	0.000291499880064162	0.000347414051088979	0.614378030028657	2.97920549601074e-05	0.000347414051088979	0.294667334731581	0.000311942809918391	0.000881785143607824	0.0717058937520508	0.974941421733286	0.141645226232884	0.00763486538364578	0.311745792500955	0.12776686377798	0.974941421733286	0.974941421733286	0.889498839082779	0.974941421733286	0	0.974941421733286	0	0.0109487575279433	0	0.974941421733286	0.00112668022289661	0.852580005499524	0.974941421733286	0.974941421733286	0.852580005499524	0.889498839082779	0.747914278426071	0.974941421733286	0.974941421733286	0.0429853751015905
0.974941421733286	0.974941421733286	0.966446578489325	0.0429853751015905	0.749511153925509	0.193207499806449	0.974941421733286	0.902459195647714	0.901368562953447	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.902906662476037	0.957812829725277	0.974941421733286	0.871501433216542	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0.974941421733286	0.861303192699882	0.000484976445896433	0.974941421733286	0.0219722252528471	0.164126211907166	0.514189988087586	0.0215336810565541	0.0227501351357864	0.0785193459969392	4.68945450239088e-07	3.13288730069416e-08	0.000518909912554647	0.000680360527620683	0.486919014008654	0.000182610748575495	0.101243048373289	0.178400433878244	2.30714955530309e-09	0.00219927435512831	0.076547895295062	0.974941421733286	0.116892114126279	0.00262822188748507	0.514189988087586	0.078987762697032	0.974941421733286	0.974941421733286	0.798261404783335	0.967404702943444	0	0.967404702943444	0	0.974941421733286	0.00112668022289661	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.758976320906469	0.798261404783335	3.21717057247817e-05	0.974941421733286	0.974941421733286	0.263940823261009
0.974941421733286	0.974941421733286	0.588840761135273	0.792451354527192	0.974941421733286	0.0160744805309355	0.974941421733286	0.749599243934718	0.749599243934718	0.394107624557026	0.974941421733286	0.974941421733286	0.705129284195454	0.716165545022517	0.974941421733286	0.974941421733286	0.967404702943444	0.974941421733286	0.394107624557026	0.974941421733286	0.972205100747632	0.974941421733286	0.798261404783335	0.974941421733286	0.974941421733286	0.89758278644978	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.852580005499524	0.974941421733286	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.186893031822751
0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.966446578489325	0.798261404783335	0.737106433088639	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.155352116382817	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.00537845397207934
